benchmark,function,loop_id,unroll_factor,loop_depth,is_innermost,has_parent_loop,num_subloops,num_basic_blocks,num_exiting_blocks,num_instructions,num_phi_nodes,num_terminator_instructions,num_loads,num_stores,num_integer_ops,num_float_ops,num_branches,num_conditional_branches,num_calls,trip_count_known,trip_count,max_trip_count_known,max_trip_count,memory_op_ratio,control_overhead_ratio,arithmetic_intensity,baseline_mean_seconds,candidate_mean_seconds,candidate_stddev_seconds,candidate_median_seconds,candidate_min_seconds,candidate_max_seconds,speedup,profitable
3mm,init_array,3.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,28.0,0.0,3.0,10.0,2.0,5.0,1.0,3.0,1.0,0.0,1.0,900.0,1.0,900.0,0.4285714,0.1071429,0.5,2.82929243796,2.76733074922,0.0363721718408551,2.75911295674,2.72353879974,2.8752110137400004,1.0223904167427271,1.0
3mm,init_array,3.0,4.0,2.0,1.0,1.0,0.0,3.0,1.0,28.0,0.0,3.0,10.0,2.0,5.0,1.0,3.0,1.0,0.0,1.0,900.0,1.0,900.0,0.4285714,0.1071429,0.5,2.82929243796,2.75300246408,0.0375465137458174,2.74504782708,2.70566444608,2.84451307808,1.0277115530681131,1.0
3mm,init_array,3.0,8.0,2.0,1.0,1.0,0.0,3.0,1.0,28.0,0.0,3.0,10.0,2.0,5.0,1.0,3.0,1.0,0.0,1.0,900.0,1.0,900.0,0.4285714,0.1071429,0.5,2.82929243796,2.79762710188,0.150895038372852,2.76008396404,2.72321855604,3.50137316304,1.0113186407361872,1.0
3mm,init_array,3.0,16.0,2.0,1.0,1.0,0.0,3.0,1.0,28.0,0.0,3.0,10.0,2.0,5.0,1.0,3.0,1.0,0.0,1.0,900.0,1.0,900.0,0.4285714,0.1071429,0.5,2.82929243796,2.793604610760001,0.0344726581418923,2.78811018412,2.74948657012,2.8628188991200005,1.012774831149169,1.0
3mm,init_array,4.0,2.0,1.0,0.0,0.0,1.0,7.0,1.0,40.0,0.0,7.0,13.0,4.0,7.0,1.0,7.0,2.0,0.0,1.0,1100.0,1.0,1100.0,0.425,0.175,0.4705882,2.82929243796,2.81274559222,0.062167914318823,2.80240290326,2.72812059226,2.99464514026,1.005882809233003,1.0
3mm,init_array,4.0,4.0,1.0,0.0,0.0,1.0,7.0,1.0,40.0,0.0,7.0,13.0,4.0,7.0,1.0,7.0,2.0,0.0,1.0,1100.0,1.0,1100.0,0.425,0.175,0.4705882,2.82929243796,2.7806128471,0.0382812633872165,2.76680395542,2.72252550642,2.86716236642,1.0175067848480848,1.0
3mm,init_array,4.0,8.0,1.0,0.0,0.0,1.0,7.0,1.0,40.0,0.0,7.0,13.0,4.0,7.0,1.0,7.0,2.0,0.0,1.0,1100.0,1.0,1100.0,0.425,0.175,0.4705882,2.82929243796,2.7822520039200005,0.0322612628874775,2.77623817604,2.72974559404,2.85092527004,1.0169073232668078,1.0
3mm,init_array,4.0,16.0,1.0,0.0,0.0,1.0,7.0,1.0,40.0,0.0,7.0,13.0,4.0,7.0,1.0,7.0,2.0,0.0,1.0,1100.0,1.0,1100.0,0.425,0.175,0.4705882,2.82929243796,2.81073327702,0.124953330599497,2.76830343362,2.70086693462,3.27371999762,1.006602960548315,1.0
3mm,init_array,5.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,29.0,0.0,3.0,10.0,2.0,6.0,1.0,3.0,1.0,0.0,1.0,1200.0,1.0,1200.0,0.4137931,0.1034483,0.5833333,2.82929243796,2.78746143538,0.0335514125434172,2.78377631598,2.73808645698,2.8876487609800003,1.0150068453141836,1.0
3mm,init_array,5.0,4.0,2.0,1.0,1.0,0.0,3.0,1.0,29.0,0.0,3.0,10.0,2.0,6.0,1.0,3.0,1.0,0.0,1.0,1200.0,1.0,1200.0,0.4137931,0.1034483,0.5833333,2.82929243796,2.78444196114,0.0292075925918003,2.77706417046,2.7415135904600003,2.85244290746,1.0161075279879914,1.0
3mm,init_array,5.0,8.0,2.0,1.0,1.0,0.0,3.0,1.0,29.0,0.0,3.0,10.0,2.0,6.0,1.0,3.0,1.0,0.0,1.0,1200.0,1.0,1200.0,0.4137931,0.1034483,0.5833333,2.82929243796,2.769087779839999,0.0357507238073364,2.76405511112,2.72361780412,2.85724559112,1.0217416936213843,1.0
3mm,init_array,5.0,16.0,2.0,1.0,1.0,0.0,3.0,1.0,29.0,0.0,3.0,10.0,2.0,6.0,1.0,3.0,1.0,0.0,1.0,1200.0,1.0,1200.0,0.4137931,0.1034483,0.5833333,2.82929243796,2.87068467618,0.1653274368606127,2.83184535102,2.76343711702,3.63253387802,0.9855810571730644,0.0
3mm,init_array,6.0,2.0,1.0,0.0,0.0,1.0,7.0,1.0,39.0,0.0,7.0,13.0,4.0,6.0,1.0,7.0,2.0,0.0,1.0,800.0,1.0,800.0,0.4358974,0.1794872,0.4117647,2.82929243796,2.76707712468,0.0361634183928968,2.75487434524,2.72724605024,2.8501504952400003,1.0224841269240714,1.0
3mm,init_array,6.0,4.0,1.0,0.0,0.0,1.0,7.0,1.0,39.0,0.0,7.0,13.0,4.0,6.0,1.0,7.0,2.0,0.0,1.0,800.0,1.0,800.0,0.4358974,0.1794872,0.4117647,2.82929243796,2.777103592519999,0.0319474188344549,2.77361185392,2.72729422592,2.84736278592,1.018792545434952,1.0
3mm,init_array,6.0,8.0,1.0,0.0,0.0,1.0,7.0,1.0,39.0,0.0,7.0,13.0,4.0,6.0,1.0,7.0,2.0,0.0,1.0,800.0,1.0,800.0,0.4358974,0.1794872,0.4117647,2.82929243796,2.81522041486,0.0368842773653085,2.8066679343,2.7529678973,2.9009811513000003,1.004998551099488,1.0
3mm,init_array,6.0,16.0,1.0,0.0,0.0,1.0,7.0,1.0,39.0,0.0,7.0,13.0,4.0,6.0,1.0,7.0,2.0,0.0,1.0,800.0,1.0,800.0,0.4358974,0.1794872,0.4117647,2.82929243796,2.75721594208,0.0345557875330072,2.74314128856,2.71559124656,2.84241048656,1.0261410413235992,1.0
3mm,init_array,7.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,28.0,0.0,3.0,10.0,2.0,5.0,1.0,3.0,1.0,0.0,1.0,900.0,1.0,900.0,0.4285714,0.1071429,0.5,2.82929243796,2.7848131178800006,0.1548200110975895,2.7487917700400004,2.7104949350400003,3.5130813780400003,1.0159721023268735,1.0
3mm,init_array,7.0,4.0,2.0,1.0,1.0,0.0,3.0,1.0,28.0,0.0,3.0,10.0,2.0,5.0,1.0,3.0,1.0,0.0,1.0,900.0,1.0,900.0,0.4285714,0.1071429,0.5,2.82929243796,2.79618999334,0.0234754474583467,2.7911086011400004,2.7539444051400004,2.8524234441400003,1.0118384103722722,1.0
3mm,init_array,7.0,8.0,2.0,1.0,1.0,0.0,3.0,1.0,28.0,0.0,3.0,10.0,2.0,5.0,1.0,3.0,1.0,0.0,1.0,900.0,1.0,900.0,0.4285714,0.1071429,0.5,2.82929243796,2.7683174581199994,0.0277227084741653,2.76313314772,2.7104786777200003,2.85164471872,1.022026007046681,1.0
3mm,init_array,7.0,16.0,2.0,1.0,1.0,0.0,3.0,1.0,28.0,0.0,3.0,10.0,2.0,5.0,1.0,3.0,1.0,0.0,1.0,900.0,1.0,900.0,0.4285714,0.1071429,0.5,2.82929243796,2.7887891205600006,0.0323916270302596,2.77776085576,2.74720046076,2.86895343776,1.0145236214174078,1.0
3mm,kernel_3mm,8.0,2.0,1.0,0.0,0.0,1.0,11.0,1.0,65.0,0.0,11.0,24.0,7.0,3.0,0.0,11.0,3.0,1.0,1.0,1000.0,1.0,1000.0,0.4769231,0.1692308,0.09677419,2.82929243796,2.81902447472,0.1253462099515841,2.7834038688,2.7399753798,3.3725529828000003,1.003642381728885,1.0
3mm,kernel_3mm,8.0,4.0,1.0,0.0,0.0,1.0,11.0,1.0,65.0,0.0,11.0,24.0,7.0,3.0,0.0,11.0,3.0,1.0,1.0,1000.0,1.0,1000.0,0.4769231,0.1692308,0.09677419,2.82929243796,2.7801258796400004,0.0348735415034356,2.7685112060800003,2.73518118508,2.88621796408,1.017685011560112,1.0
3mm,kernel_3mm,8.0,8.0,1.0,0.0,0.0,1.0,11.0,1.0,65.0,0.0,11.0,24.0,7.0,3.0,0.0,11.0,3.0,1.0,1.0,1000.0,1.0,1000.0,0.4769231,0.1692308,0.09677419,2.82929243796,2.7897714766599995,0.0334722139652541,2.78466564142,2.73292130842,2.88627918442,1.0141663794438518,1.0
3mm,kernel_3mm,8.0,16.0,1.0,0.0,0.0,1.0,11.0,1.0,65.0,0.0,11.0,24.0,7.0,3.0,0.0,11.0,3.0,1.0,1.0,1000.0,1.0,1000.0,0.4769231,0.1692308,0.09677419,2.82929243796,2.7922228558200004,0.0542969566865657,2.7784194174600003,2.72072248746,2.9805743454600004,1.013276011283531,1.0
3mm,kernel_3mm,9.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,54.0,0.0,7.0,21.0,5.0,2.0,0.0,7.0,2.0,1.0,1.0,1200.0,1.0,1200.0,0.4814815,0.1296296,0.07692308,2.82929243796,2.76593457516,0.0351226892069525,2.75588518592,2.71759934492,2.82258610892,1.022906493656429,1.0
3mm,kernel_3mm,9.0,4.0,2.0,0.0,1.0,1.0,7.0,1.0,54.0,0.0,7.0,21.0,5.0,2.0,0.0,7.0,2.0,1.0,1.0,1200.0,1.0,1200.0,0.4814815,0.1296296,0.07692308,2.82929243796,2.79141007212,0.0345807025184788,2.78376774356,2.74645832956,2.89772014856,1.0135710500647543,1.0
3mm,kernel_3mm,9.0,8.0,2.0,0.0,1.0,1.0,7.0,1.0,54.0,0.0,7.0,21.0,5.0,2.0,0.0,7.0,2.0,1.0,1.0,1200.0,1.0,1200.0,0.4814815,0.1296296,0.07692308,2.82929243796,2.79584623412,0.0371515212094715,2.78364991988,2.7504293468800003,2.89400675688,1.0119628194969483,1.0
3mm,kernel_3mm,9.0,16.0,2.0,0.0,1.0,1.0,7.0,1.0,54.0,0.0,7.0,21.0,5.0,2.0,0.0,7.0,2.0,1.0,1.0,1200.0,1.0,1200.0,0.4814815,0.1296296,0.07692308,2.82929243796,2.52125706136,0.0372743926781668,2.52219840796,2.44492541796,2.58373418596,1.1221753153698026,1.0
3mm,kernel_3mm,10.0,2.0,3.0,1.0,1.0,0.0,3.0,1.0,35.0,0.0,3.0,15.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,1100.0,1.0,1100.0,0.4857143,0.08571429,0.05882353,2.82929243796,2.44838464242,0.035562846921134,2.4415417569400004,2.40089410794,2.55404547594,1.1555751449100369,1.0
3mm,kernel_3mm,10.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,35.0,0.0,3.0,15.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,1100.0,1.0,1100.0,0.4857143,0.08571429,0.05882353,2.82929243796,2.47192954554,0.0290901674744681,2.47082039482,2.40198163682,2.5314612698200003,1.1445683972121192,1.0
3mm,kernel_3mm,10.0,8.0,3.0,1.0,1.0,0.0,3.0,1.0,35.0,0.0,3.0,15.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,1100.0,1.0,1100.0,0.4857143,0.08571429,0.05882353,2.82929243796,2.508048596660001,0.0322719702954306,2.50354592018,2.43831056518,2.5855383291800003,1.1280851741580302,1.0
3mm,kernel_3mm,10.0,16.0,3.0,1.0,1.0,0.0,3.0,1.0,35.0,0.0,3.0,15.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,1100.0,1.0,1100.0,0.4857143,0.08571429,0.05882353,2.82929243796,2.42677295518,0.0434210658882784,2.42959542706,2.29953685506,2.51572563406,1.1658661482611354,1.0
3mm,kernel_3mm,11.0,2.0,1.0,0.0,0.0,1.0,11.0,1.0,65.0,0.0,11.0,24.0,7.0,3.0,0.0,11.0,3.0,1.0,1.0,900.0,1.0,900.0,0.4769231,0.1692308,0.09677419,2.82929243796,2.44375752538,0.0251026861047275,2.4366446459,2.4136652259,2.5118480429,1.1577631612694674,1.0
3mm,kernel_3mm,11.0,4.0,1.0,0.0,0.0,1.0,11.0,1.0,65.0,0.0,11.0,24.0,7.0,3.0,0.0,11.0,3.0,1.0,1.0,900.0,1.0,900.0,0.4769231,0.1692308,0.09677419,2.82929243796,2.4486456647,0.0290224142043807,2.43960898162,2.40824798062,2.51609404262,1.155451962179524,1.0
3mm,kernel_3mm,11.0,8.0,1.0,0.0,0.0,1.0,11.0,1.0,65.0,0.0,11.0,24.0,7.0,3.0,0.0,11.0,3.0,1.0,1.0,900.0,1.0,900.0,0.4769231,0.1692308,0.09677419,2.82929243796,2.5639526211600003,0.2051229214161118,2.46193090776,2.41987087276,3.13725344376,1.10348858033108,1.0
3mm,kernel_3mm,11.0,16.0,1.0,0.0,0.0,1.0,11.0,1.0,65.0,0.0,11.0,24.0,7.0,3.0,0.0,11.0,3.0,1.0,1.0,900.0,1.0,900.0,0.4769231,0.1692308,0.09677419,2.82929243796,2.7769702696800005,0.0310823375881454,2.77029492484,2.73240289584,2.84159776284,1.018841457847523,1.0
3mm,kernel_3mm,12.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,54.0,0.0,7.0,21.0,5.0,2.0,0.0,7.0,2.0,1.0,1.0,1200.0,1.0,1200.0,0.4814815,0.1296296,0.07692308,2.82929243796,2.7853964545800007,0.0375702106306728,2.7729519819,2.7427292369000003,2.9104095429,1.0157593305282706,1.0
3mm,kernel_3mm,12.0,4.0,2.0,0.0,1.0,1.0,7.0,1.0,54.0,0.0,7.0,21.0,5.0,2.0,0.0,7.0,2.0,1.0,1.0,1200.0,1.0,1200.0,0.4814815,0.1296296,0.07692308,2.82929243796,2.80481216308,0.0441439495334234,2.78890479756,2.74171138456,2.91967659156,1.008727955191523,1.0
3mm,kernel_3mm,12.0,8.0,2.0,0.0,1.0,1.0,7.0,1.0,54.0,0.0,7.0,21.0,5.0,2.0,0.0,7.0,2.0,1.0,1.0,1200.0,1.0,1200.0,0.4814815,0.1296296,0.07692308,2.82929243796,2.77356749418,0.0372765706814131,2.75788592994,2.71435348194,2.85558962894,1.0200914323869643,1.0
3mm,kernel_3mm,12.0,16.0,2.0,0.0,1.0,1.0,7.0,1.0,54.0,0.0,7.0,21.0,5.0,2.0,0.0,7.0,2.0,1.0,1.0,1200.0,1.0,1200.0,0.4814815,0.1296296,0.07692308,2.82929243796,2.7862285626800003,0.0790552221124773,2.75249577568,2.71057650368,3.06357604568,1.0154559736616071,1.0
3mm,kernel_3mm,13.0,2.0,3.0,1.0,1.0,0.0,3.0,1.0,35.0,0.0,3.0,15.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,1000.0,1.0,1000.0,0.4857143,0.08571429,0.05882353,2.82929243796,2.78325658846,0.0314923080438899,2.77234645298,2.74516304398,2.84798766998,1.0165402822330054,1.0
3mm,kernel_3mm,13.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,35.0,0.0,3.0,15.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,1000.0,1.0,1000.0,0.4857143,0.08571429,0.05882353,2.82929243796,2.83505180244,0.0337085251708452,2.8261023244800003,2.78591441548,2.91784259748,0.9979685152578012,0.0
3mm,kernel_3mm,13.0,8.0,3.0,1.0,1.0,0.0,3.0,1.0,35.0,0.0,3.0,15.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,1000.0,1.0,1000.0,0.4857143,0.08571429,0.05882353,2.82929243796,2.98300540876,0.0987278783196751,2.9638738626400003,2.86801673564,3.23875443364,0.948470435102598,0.0
3mm,kernel_3mm,13.0,16.0,3.0,1.0,1.0,0.0,3.0,1.0,35.0,0.0,3.0,15.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,1000.0,1.0,1000.0,0.4857143,0.08571429,0.05882353,2.82929243796,2.75790495126,0.0319069749941638,2.7442348254600004,2.7124182124600003,2.82545235746,1.0258846798427137,1.0
3mm,kernel_3mm,14.0,2.0,1.0,0.0,0.0,1.0,11.0,1.0,65.0,0.0,11.0,24.0,7.0,3.0,0.0,11.0,3.0,1.0,1.0,900.0,1.0,900.0,0.4769231,0.1692308,0.09677419,2.82929243796,2.78980580148,0.0417981680445555,2.7888495517200003,2.73232315772,2.92252227172,1.01415390148628,1.0
3mm,kernel_3mm,14.0,4.0,1.0,0.0,0.0,1.0,11.0,1.0,65.0,0.0,11.0,24.0,7.0,3.0,0.0,11.0,3.0,1.0,1.0,900.0,1.0,900.0,0.4769231,0.1692308,0.09677419,2.82929243796,2.78359098114,0.0330411090581864,2.7713332419000003,2.7428607649,2.8653545599,1.0164181652870865,1.0
3mm,kernel_3mm,14.0,8.0,1.0,0.0,0.0,1.0,11.0,1.0,65.0,0.0,11.0,24.0,7.0,3.0,0.0,11.0,3.0,1.0,1.0,900.0,1.0,900.0,0.4769231,0.1692308,0.09677419,2.82929243796,2.76930326256,0.0514676920353148,2.74930625516,2.70268966116,2.9102642331600004,1.021662190707328,1.0
3mm,kernel_3mm,14.0,16.0,1.0,0.0,0.0,1.0,11.0,1.0,65.0,0.0,11.0,24.0,7.0,3.0,0.0,11.0,3.0,1.0,1.0,900.0,1.0,900.0,0.4769231,0.1692308,0.09677419,2.82929243796,2.777810198940001,0.0526572789633006,2.75774354658,2.71374032658,2.93370933958,1.018533389732547,1.0
3mm,kernel_3mm,15.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,54.0,0.0,7.0,21.0,5.0,2.0,0.0,7.0,2.0,1.0,1.0,800.0,1.0,800.0,0.4814815,0.1296296,0.07692308,2.82929243796,2.78431791774,0.051812045823614,2.77550911714,2.72733590114,2.90379376714,1.016152796321659,1.0
3mm,kernel_3mm,15.0,4.0,2.0,0.0,1.0,1.0,7.0,1.0,54.0,0.0,7.0,21.0,5.0,2.0,0.0,7.0,2.0,1.0,1.0,800.0,1.0,800.0,0.4814815,0.1296296,0.07692308,2.82929243796,2.8337891023400004,0.0776203314137703,2.82253846414,2.74528687214,3.05029254914,0.9984131972360656,0.0
3mm,kernel_3mm,15.0,8.0,2.0,0.0,1.0,1.0,7.0,1.0,54.0,0.0,7.0,21.0,5.0,2.0,0.0,7.0,2.0,1.0,1.0,800.0,1.0,800.0,0.4814815,0.1296296,0.07692308,2.82929243796,2.80482920902,0.0719616038295722,2.7873486273,2.7221983903,3.0141546593,1.008721824794654,1.0
3mm,kernel_3mm,15.0,16.0,2.0,0.0,1.0,1.0,7.0,1.0,54.0,0.0,7.0,21.0,5.0,2.0,0.0,7.0,2.0,1.0,1.0,800.0,1.0,800.0,0.4814815,0.1296296,0.07692308,2.82929243796,2.8455011420400007,0.090060895092567,2.8181816225600005,2.74953608156,3.0431307265600003,0.9943037436040596,0.0
3mm,kernel_3mm,16.0,2.0,3.0,1.0,1.0,0.0,3.0,1.0,35.0,0.0,3.0,15.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,1000.0,1.0,1000.0,0.4857143,0.08571429,0.05882353,2.82929243796,2.77745818508,0.061917498310888,2.7640712310000004,2.7059604970000004,2.954182685,1.018662478217834,1.0
3mm,kernel_3mm,16.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,35.0,0.0,3.0,15.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,1000.0,1.0,1000.0,0.4857143,0.08571429,0.05882353,2.82929243796,2.8074525262400005,0.1484932906809531,2.76762728732,2.71126794732,3.46271032432,1.0077792630564084,1.0
3mm,kernel_3mm,16.0,8.0,3.0,1.0,1.0,0.0,3.0,1.0,35.0,0.0,3.0,15.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,1000.0,1.0,1000.0,0.4857143,0.08571429,0.05882353,2.82929243796,2.917547333200001,0.1304491865626109,2.90177078044,2.73364001844,3.13923499244,0.9697503124505604,0.0
3mm,kernel_3mm,16.0,16.0,3.0,1.0,1.0,0.0,3.0,1.0,35.0,0.0,3.0,15.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,1000.0,1.0,1000.0,0.4857143,0.08571429,0.05882353,2.82929243796,2.7975761585400005,0.0679570041572202,2.78872040706,2.72441948706,2.99413595706,1.011337056659988,1.0
3mm,print_array,17.0,2.0,1.0,0.0,0.0,1.0,9.0,1.0,41.0,0.0,9.0,15.0,3.0,5.0,0.0,9.0,3.0,2.0,1.0,800.0,1.0,800.0,0.4390244,0.2195122,0.2777778,2.82929243796,2.8154314896999995,0.0541493730679527,2.8055449355400004,2.74719651954,2.9528577845400004,1.004923205665174,1.0
3mm,print_array,17.0,4.0,1.0,0.0,0.0,1.0,9.0,1.0,41.0,0.0,9.0,15.0,3.0,5.0,0.0,9.0,3.0,2.0,1.0,800.0,1.0,800.0,0.4390244,0.2195122,0.2777778,2.82929243796,2.7938779102200004,0.0661936310324012,2.7663038552200003,2.71911018522,2.99473775622,1.012675760673168,1.0
3mm,print_array,17.0,8.0,1.0,0.0,0.0,1.0,9.0,1.0,41.0,0.0,9.0,15.0,3.0,5.0,0.0,9.0,3.0,2.0,1.0,800.0,1.0,800.0,0.4390244,0.2195122,0.2777778,2.82929243796,2.8465658072600006,0.1433778729514527,2.7685124403000003,2.7254353613,3.3247782933,0.9939318566758774,0.0
3mm,print_array,17.0,16.0,1.0,0.0,0.0,1.0,9.0,1.0,41.0,0.0,9.0,15.0,3.0,5.0,0.0,9.0,3.0,2.0,1.0,800.0,1.0,800.0,0.4390244,0.2195122,0.2777778,2.82929243796,2.9233202659599997,0.1146466305404669,2.9213119778800003,2.7690863418800005,3.1102089688800003,0.9678352628362732,0.0
3mm,print_array,18.0,2.0,2.0,1.0,1.0,0.0,5.0,1.0,30.0,0.0,5.0,12.0,1.0,4.0,0.0,5.0,2.0,2.0,1.0,1100.0,1.0,1100.0,0.4333333,0.1666667,0.3076923,2.82929243796,2.87527985416,0.091416142981499,2.85651114548,2.77544451748,3.13600712948,0.9840059338455474,0.0
3mm,print_array,18.0,4.0,2.0,1.0,1.0,0.0,5.0,1.0,30.0,0.0,5.0,12.0,1.0,4.0,0.0,5.0,2.0,2.0,1.0,1100.0,1.0,1100.0,0.4333333,0.1666667,0.3076923,2.82929243796,2.7991542562200005,0.0656910248920945,2.77550823986,2.7256192498600003,2.94378158086,1.0107668884889174,1.0
3mm,print_array,18.0,8.0,2.0,1.0,1.0,0.0,5.0,1.0,30.0,0.0,5.0,12.0,1.0,4.0,0.0,5.0,2.0,2.0,1.0,1100.0,1.0,1100.0,0.4333333,0.1666667,0.3076923,2.82929243796,2.9352584425000003,0.1580629034419945,2.8755381892600003,2.73856601826,3.37829359526,0.9638989184033324,0.0
3mm,print_array,18.0,16.0,2.0,1.0,1.0,0.0,5.0,1.0,30.0,0.0,5.0,12.0,1.0,4.0,0.0,5.0,2.0,2.0,1.0,1100.0,1.0,1100.0,0.4333333,0.1666667,0.3076923,2.82929243796,2.83429917658,0.0886754100453181,2.81540206754,2.74075802754,3.01679708654,0.9982335179499148,0.0
atax,init_array,0.0,2.0,1.0,0.0,0.0,1.0,7.0,1.0,38.0,0.0,7.0,13.0,4.0,5.0,1.0,7.0,2.0,0.0,1.0,1900.0,1.0,1900.0,0.4473684,0.1842105,0.3529412,0.0202331327,0.02190275566,0.0033996961615564,0.02171065586,0.01684211886,0.02922576686,0.92377110049905,0.0
atax,init_array,0.0,4.0,1.0,0.0,0.0,1.0,7.0,1.0,38.0,0.0,7.0,13.0,4.0,5.0,1.0,7.0,2.0,0.0,1.0,1900.0,1.0,1900.0,0.4473684,0.1842105,0.3529412,0.0202331327,0.01950974338,0.0022165716802339,0.01937095514,0.01638621714,0.02422290814,1.0370783616119503,1.0
atax,init_array,0.0,8.0,1.0,0.0,0.0,1.0,7.0,1.0,38.0,0.0,7.0,13.0,4.0,5.0,1.0,7.0,2.0,0.0,1.0,1900.0,1.0,1900.0,0.4473684,0.1842105,0.3529412,0.0202331327,0.02163985362,0.0025798488762078,0.02105519166,0.01789349466,0.02846572466,0.934993972477712,0.0
atax,init_array,0.0,16.0,1.0,0.0,0.0,1.0,7.0,1.0,38.0,0.0,7.0,13.0,4.0,5.0,1.0,7.0,2.0,0.0,1.0,1900.0,1.0,1900.0,0.4473684,0.1842105,0.3529412,0.0202331327,0.02012322942,0.0029810247642926,0.01905668802,0.01631248602,0.02732840902,1.0054615130457525,1.0
atax,init_array,1.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,27.0,0.0,3.0,10.0,2.0,4.0,1.0,3.0,1.0,0.0,1.0,2100.0,1.0,2100.0,0.4444444,0.1111111,0.4166667,0.0202331327,0.02098313908,0.0030361552253895,0.0199263416,0.0171623426,0.0298173176,0.9642567121563392,0.0
atax,init_array,1.0,4.0,2.0,1.0,1.0,0.0,3.0,1.0,27.0,0.0,3.0,10.0,2.0,4.0,1.0,3.0,1.0,0.0,1.0,2100.0,1.0,2100.0,0.4444444,0.1111111,0.4166667,0.0202331327,0.0197964235999999,0.0020299668630545,0.0191571006,0.0173372686,0.0246249336,1.022059999766827,1.0
atax,init_array,1.0,8.0,2.0,1.0,1.0,0.0,3.0,1.0,27.0,0.0,3.0,10.0,2.0,4.0,1.0,3.0,1.0,0.0,1.0,2100.0,1.0,2100.0,0.4444444,0.1111111,0.4166667,0.0202331327,0.02136009372,0.0030283393627815,0.02082888544,0.01726319944,0.02869517044,0.9472398841141414,0.0
atax,init_array,1.0,16.0,2.0,1.0,1.0,0.0,3.0,1.0,27.0,0.0,3.0,10.0,2.0,4.0,1.0,3.0,1.0,0.0,1.0,2100.0,1.0,2100.0,0.4444444,0.1111111,0.4166667,0.0202331327,0.02080921516,0.0029093178855657,0.0203336582,0.0163638862,0.0268580932,0.9723159929112868,0.0
atax,init_array,2.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,19.0,0.0,3.0,7.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,2100.0,1.0,2100.0,0.4736842,0.1578947,0.3333333,0.0202331327,0.02051202922,0.0027302773185594,0.01999080898,0.01686066898,0.02518823498,0.9864032701490076,0.0
atax,init_array,2.0,4.0,1.0,1.0,0.0,0.0,3.0,1.0,19.0,0.0,3.0,7.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,2100.0,1.0,2100.0,0.4736842,0.1578947,0.3333333,0.0202331327,0.01986606966,0.0027741955972208,0.01915415254,0.01634006554,0.02593652954,1.0184768827595057,1.0
atax,init_array,2.0,8.0,1.0,1.0,0.0,0.0,3.0,1.0,19.0,0.0,3.0,7.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,2100.0,1.0,2100.0,0.4736842,0.1578947,0.3333333,0.0202331327,0.0204588599,0.0028415750561935,0.0197186277,0.0162207757,0.0259916057,0.9889667752209398,0.0
atax,init_array,2.0,16.0,1.0,1.0,0.0,0.0,3.0,1.0,19.0,0.0,3.0,7.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,2100.0,1.0,2100.0,0.4736842,0.1578947,0.3333333,0.0202331327,0.0193961377199999,0.0017818661792139,0.01886325956,0.01737029356,0.02410789556,1.04315266225074,1.0
atax,kernel_atax,3.0,2.0,1.0,0.0,0.0,2.0,11.0,1.0,84.0,0.0,11.0,35.0,8.0,3.0,0.0,11.0,3.0,2.0,1.0,1900.0,1.0,1900.0,0.5119048,0.1309524,0.06976744,0.0202331327,0.0212339374,0.0024679636742832,0.0203436806,0.0170986226,0.0261116936,0.952867681525707,0.0
atax,kernel_atax,3.0,4.0,1.0,0.0,0.0,2.0,11.0,1.0,84.0,0.0,11.0,35.0,8.0,3.0,0.0,11.0,3.0,2.0,1.0,1900.0,1.0,1900.0,0.5119048,0.1309524,0.06976744,0.0202331327,0.02741219544,0.0036212969162163,0.02777581512,0.02044359712,0.03514457512,0.7381069766661492,0.0
